"1511","社團法人台灣牛樟芝產業協會","http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGs0AAH&bc=103&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000020&ef=SLD&fg=1"
"1512","社團法人臺北市紅樓詩社","http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGtaAAH&bc=103&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000021&ef=SLD&fg=1"
"1513","社團法人竹巴台灣協會","http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGtSAAD&bc=103&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000022&ef=SLD&fg=1"
"1520","社團法人台灣文化創意技藝發展協會","http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGuKAAF&bc=103&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000023&ef=SLD&fg=1"
"1521","社團法人臺北市巨人橄欖球協會","http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGvOAAC&bc=103&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000024&ef=SLD&fg=1"
"1522","社團法人中華基督教東湖浸信會","http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGvOAAE&bc=103&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000025&ef=SLD&fg=1"
"1490","財團法人旺臺兩岸互信基金會","http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGqEAAG&bc=103&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000001&ef=SLD&fg=1"
"1503","財團法人普世弘帆佛教基金會","http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGqiAAH&bc=103&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000002&ef=SLD&fg=1"
"1515","財團法人中華文化姓氏文教發展基金會","http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGtbAAB&bc=103&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000003&ef=SLD&fg=1"
"1498","社團法人台北市北投愛心會","http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGrwAAI&bc=103&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000010&ef=SLD&fg=1"
