"809","社團法人中華民國基督教恩點福音協進會","http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGsrAAH&bc=103&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000009&ef=SCD&fg=1"
"810","社團法人新竹市有愛自立協會","http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGtPAAD&bc=103&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000010&ef=SCD&fg=1"
"812","社團法人新竹縣專業技能教育協會","http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGtBAAF&bc=103&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000011&ef=SCD&fg=1"
"813","社團法人台灣義築協會","http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGudAAG&bc=103&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000012&ef=SCD&fg=1"
"801","財團法人龍瑛宗文學藝術教育基金會","http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGp5AAD&bc=103&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000001&ef=SCD&fg=1"
"806","財團法人天愛之光教育基金會","http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGoWAAH&bc=103&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000002&ef=SCD&fg=1"
"811","財團法人基督教比拉迦教會","http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGs9AAL&bc=103&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000003&ef=SCD&fg=1"
"603","財團法人竹北市召會","http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGuvAAJ&bc=103&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000086&ef=SCD&fg=1"
"814","財團法人中華民國朱氏宗親文教基金會","http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGuvAAK&bc=103&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000087&ef=SCD&fg=1"
"799","社團法人臺灣竹會","http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGqtAAJ&bc=103&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000001&ef=SCD&fg=1"
"800","社團法人新竹縣愛心物資集發協會","http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGogAAE&bc=103&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000002&ef=SCD&fg=1"
"802","社團法人新竹市南區扶輪社","http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGp5AAE&bc=103&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000003&ef=SCD&fg=1"
"803","社團法人中華民國全競利促進協會","http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGq9AAJ&bc=103&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000004&ef=SCD&fg=1"
"804","社團法人中華社會創新協會","http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGq6AAD&bc=103&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000005&ef=SCD&fg=1"
"805","社團法人晶晶兒童合唱協會","http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGriAAB&bc=103&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000006&ef=SCD&fg=1"
"807","社團法人台灣科技設計加值策進會","http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGsHAAK&bc=103&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000007&ef=SCD&fg=1"
"808","社團法人新竹縣新豐鄉新庄福德宮發展協會","http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGsvAAE&bc=103&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000008&ef=SCD&fg=1"
"538","社團法人中華綠度母佛學會","http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGtpAAC&bc=103&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000076&ef=SCD&fg=1"
"630","社團法人新竹縣戴姓二禮堂相魁公脈下宗族會","http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGuDAAC&bc=103&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000077&ef=SCD&fg=1"
"390","財團法人水木化學文教基金會","http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGuDAAD&bc=103&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000078&ef=SCD&fg=1"
"24","財團法人天主教瑪利亞方濟各傳教女修會","http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGvIAAE&bc=103&cd=%AA%6B%B5%6E%A5%4C++++++++++++++&de=000079&ef=SCD&fg=1"
