"1038","社團法人中華兩岸創新企業協會","http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGuSAAL&bc=103&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000028&ef=TYD&fg=1"
"1039","社團法人中華民國妙香慈善會","http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGttAAI&bc=103&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000029&ef=TYD&fg=1"
"1013","財團法人桃園縣中壢壢崗文教基金會","http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGriAAF&bc=103&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000001&ef=TYD&fg=1"
"1035","財團法人桃園縣梅鶴山莊林登雲紀念文教基金會","http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGt5AAC&bc=103&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000002&ef=TYD&fg=1"
"1030","財團法人桃園縣優勝地社會福利基金會","http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGtdAAK&bc=103&cd=%AA%6B%B5%6E%B0%5D++++++++++++++&de=000003&ef=TYD&fg=1"
"1022","社團法人中華民國東觀願行協會","http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGs0AAJ&bc=103&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000017&ef=TYD&fg=1"
"1024","社團法人台灣信望愛推展關懷協會","http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGtJAAB&bc=103&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000018&ef=TYD&fg=1"
"1025","社團法人台灣藝術家音樂交流協會","http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGtqAAD&bc=103&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000020&ef=TYD&fg=1"
"1031","社團法人桃園縣桃園長山寺發展協會","http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGtdAAI&bc=103&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000021&ef=TYD&fg=1"
"1026","社團法人桃園縣東海俊玉親族協會","http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGt4AAJ&bc=103&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000022&ef=TYD&fg=1"
"1029","社團法人桃園縣霄裡盧氏宗親會","http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGuKAAD&bc=103&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000023&ef=TYD&fg=1"
"1027","社團法人中華婚禮產業人才發展協會","http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGs1AAJ&bc=103&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000024&ef=TYD&fg=1"
"1028","社團法人桃園縣紅坡福德緣發展協會","http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGuKAAC&bc=103&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000025&ef=TYD&fg=1"
"1033","社團法人台灣白陽聖道世界人文發展協會","http://cdcb.judicial.gov.tw/abbs/wkw/WHD6K05.jsp?ab=AAAdkxAAHAAAGt%2BAAJ&bc=103&cd=%AA%6B%B5%6E%AA%C0++++++++++++++&de=000026&ef=TYD&fg=1"
